sample,relpath,obfuscation_transformation,pipeline_depth,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
lcm.wasm,alias_disruption/lcm.wasm,nop_insertion,1,pipe9,28523,35479,13,13,4,4,7014.48,yes,yes,14.79,ok,80.13,err,yes,yes,75.43,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/lcm.wasm: No such file or directory,file_not_found
sdbmhash.wasm,alias_disruption/sdbmhash.wasm,add_sub_transformation,1,pipe13,28226,25556,13,13,4,4,4387.5,yes,yes,11.48,ok,68.7,err,yes,yes,99.33,100.0,no,no,no,2,yes,string:1.1-1.196: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/sdbmhash.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,data_insertion,1,pipe7,28153,193863,13,13,4,4,4284.26,yes,yes,10.77,ok,162.0,err,yes,yes,73.69,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,constant_value_splitting,1,pipe18,28230,25574,13,13,4,4,4381.97,yes,yes,11.51,ok,89.6,err,yes,yes,99.48,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,function_body_cloning,1,pipe3,28153,25490,13,13,4,4,3702.08,yes,yes,10.77,ok,82.69,err,yes,yes,99.48,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,element_insertion,1,pipe5,28153,26330,13,13,4,4,4182.6,yes,yes,10.77,ok,174.3,err,yes,yes,98.85,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,import_insertion,1,pipe1,28153,28058,13,13,4,4,3845.14,yes,yes,10.77,ok,163.13,err,yes,yes,98.69,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,function_sig_insertion,1,pipe0,28153,26770,13,13,4,4,4097.74,yes,yes,10.77,ok,195.88,err,yes,yes,97.17,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
factorial.wasm,alias_disruption/factorial.wasm,constant_value_transformation,1,pipe19,28529,33211,13,13,4,4,4338.31,yes,yes,9.97,ok,68.68,err,yes,yes,85.55,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/factorial.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,export_insertion,1,pipe6,28153,28699,13,13,4,4,3735.92,yes,yes,10.77,ok,189.88,err,yes,yes,98.81,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,global_insertion,1,pipe4,28153,26433,13,13,4,4,4229.22,yes,yes,10.77,ok,198.29,err,yes,yes,98.74,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,mba_transformation,1,pipe17,28230,27349,13,13,4,4,5244.21,yes,yes,11.51,ok,214.72,err,yes,yes,95.24,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
1b-4-1-0-0-dc-1-1-0.wasm,alias_disruption/1b-4-1-0-0-dc-1-1-0.wasm,offset_expansion,1,pipe16,27952,28654,13,13,4,4,3612.19,yes,yes,11.09,ok,100.31,err,yes,yes,90.02,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-4-1-0-0-dc-1-1-0.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,data_encryption,1,pipe8,28153,25943,13,13,4,8,3470.43,yes,yes,10.77,ok,90.28,err,yes,yes,97.86,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,shift_transformation,1,pipe14,28230,25633,13,13,4,4,3505.86,yes,yes,11.51,ok,96.59,err,yes,yes,98.31,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
quicksortcopy.wasm,alias_disruption/quicksortcopy.wasm,nop_insertion,1,pipe9,29398,36925,13,13,4,4,7035.71,yes,yes,10.16,ok,101.55,err,yes,yes,75.47,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/quicksortcopy.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,add_sub_transformation,1,pipe13,28230,25575,13,13,4,4,3229.46,yes,yes,11.51,ok,72.8,err,yes,yes,99.32,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,direct_to_indirect,1,pipe12,28153,26022,13,170,4,4,4136.01,yes,yes,10.77,ok,83.91,err,yes,yes,98.36,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,constant_value_splitting,1,pipe18,28153,25490,13,13,4,4,4318.82,yes,yes,10.77,ok,121.16,err,yes,yes,99.48,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
floyd.wasm,alias_disruption/floyd.wasm,function_insertion,1,pipe2,28480,72536,13,13,4,4,5149.11,yes,yes,10.28,ok,271.33,err,yes,yes,46.94,100.0,no,no,no,2,yes,string:1.1-1.193: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/floyd.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,eqz_transformation,1,pipe15,28230,25842,13,13,4,4,4035.04,yes,yes,11.51,ok,75.18,err,yes,yes,98.9,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,data_insertion,1,pipe7,28170,166947,13,13,4,4,3870.21,yes,yes,11.95,ok,181.14,err,yes,yes,76.86,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-2-2-eq127_eq63-0-0-0.wasm,alias_disruption/1b-1-1-2-2-eq127_eq63-0-0-0.wasm,constant_value_transformation,1,pipe19,28068,32813,13,13,4,4,4040.59,yes,yes,12.0,ok,70.64,err,yes,yes,85.44,100.0,no,no,no,2,yes,string:1.1-1.215: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-2-2-eq127_eq63-0-0-0.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,import_insertion,1,pipe1,28170,28036,13,13,4,4,4149.32,yes,yes,11.95,ok,190.48,err,yes,yes,98.71,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,function_sig_insertion,1,pipe0,28170,26749,13,13,4,4,4198.51,yes,yes,11.95,ok,189.41,err,yes,yes,98.41,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,function_body_cloning,1,pipe3,28170,25521,13,13,4,4,3954.72,yes,yes,11.95,ok,85.84,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-4-1-0-0-dc-2-1-1.wasm,alias_disruption/1b-4-1-0-0-dc-2-1-1.wasm,nop_insertion,1,pipe9,28101,35082,13,13,4,4,5118.13,yes,yes,13.72,ok,82.36,err,yes,yes,75.39,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-4-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
sdbmhash.wasm,alias_disruption/sdbmhash.wasm,offset_expansion,1,pipe16,28226,28945,13,13,4,4,3699.95,yes,yes,11.48,ok,77.18,err,yes,yes,89.96,100.0,no,no,no,2,yes,string:1.1-1.196: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/sdbmhash.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,data_encryption,1,pipe8,28170,25975,13,13,4,4,3664.81,yes,yes,11.95,ok,67.5,err,yes,yes,97.89,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,shift_transformation,1,pipe14,28153,25549,13,13,4,4,4315.04,yes,yes,10.77,ok,75.52,err,yes,yes,98.31,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,global_insertion,1,pipe4,28170,26444,13,13,4,4,3872.98,yes,yes,11.95,ok,175.52,err,yes,yes,98.78,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-2-2-eq127_eq63-0-0-0.wasm,alias_disruption/1b-1-1-2-2-eq127_eq63-0-0-0.wasm,function_insertion,1,pipe2,28068,80889,13,13,4,4,3237.32,yes,yes,12.0,ok,241.7,err,yes,yes,51.13,100.0,no,no,no,2,yes,string:1.1-1.215: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-2-2-eq127_eq63-0-0-0.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,element_insertion,1,pipe5,28170,26361,13,13,4,4,3999.57,yes,yes,11.95,ok,160.17,err,yes,yes,98.88,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,export_insertion,1,pipe6,28170,28320,13,13,4,4,4147.03,yes,yes,11.95,ok,167.13,err,yes,yes,98.88,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,mba_transformation,1,pipe17,28153,27335,13,13,4,4,4007.31,yes,yes,10.77,ok,207.22,err,yes,yes,95.13,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,add_sub_transformation,1,pipe13,28153,25491,13,13,4,4,3800.21,yes,yes,10.77,ok,66.52,err,yes,yes,99.32,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,eqz_transformation,1,pipe15,28153,25756,13,13,4,4,4028.08,yes,yes,10.77,ok,105.12,err,yes,yes,98.89,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,direct_to_indirect,1,pipe12,28170,26047,13,168,4,4,3879.88,yes,yes,11.95,ok,63.85,err,yes,yes,98.39,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,data_insertion,1,pipe7,27984,167561,13,13,4,4,4142.56,yes,yes,10.13,ok,196.96,err,yes,yes,76.59,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
1b-4-1-0-0-dc-1-1-0.wasm,alias_disruption/1b-4-1-0-0-dc-1-1-0.wasm,function_insertion,1,pipe2,27952,91850,13,13,4,4,4692.71,yes,yes,11.09,ok,264.27,err,yes,yes,40.16,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-4-1-0-0-dc-1-1-0.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,constant_value_splitting,1,pipe18,28170,25521,13,13,4,4,4511.42,yes,yes,11.95,ok,113.06,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-0.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-0.wasm,nop_insertion,1,pipe9,28135,35132,13,13,4,4,6993.58,yes,yes,12.65,ok,88.75,err,yes,yes,75.4,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-0.wasm: No such file or directory,file_not_found
floyd.wasm,alias_disruption/floyd.wasm,constant_value_transformation,1,pipe19,28480,33170,13,13,4,4,4298.52,yes,yes,10.28,ok,82.3,err,yes,yes,85.55,100.0,no,no,no,2,yes,string:1.1-1.193: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/floyd.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,offset_expansion,1,pipe16,28230,28980,13,13,4,4,4237.03,yes,yes,11.51,ok,68.46,err,yes,yes,89.9,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,function_sig_insertion,1,pipe0,27984,26514,13,13,4,4,4023.97,yes,yes,10.13,ok,172.68,err,yes,yes,98.45,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,direct_to_indirect,1,pipe12,27984,25849,13,169,4,4,3294.98,yes,yes,10.13,ok,80.16,err,yes,yes,98.37,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,element_insertion,1,pipe5,27984,26159,13,13,4,4,3376.79,yes,yes,10.13,ok,191.03,err,yes,yes,98.87,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,function_body_cloning,1,pipe3,27984,25319,13,13,4,4,4242.31,yes,yes,10.13,ok,100.0,err,yes,yes,99.49,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,data_encryption,1,pipe8,27984,25773,13,13,4,7,4079.3,yes,yes,10.13,ok,76.99,err,yes,yes,97.9,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,shift_transformation,1,pipe14,28170,25580,13,13,4,4,4075.39,yes,yes,11.95,ok,99.6,err,yes,yes,98.33,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,import_insertion,1,pipe1,27984,28047,13,13,4,4,3711.09,yes,yes,10.13,ok,218.55,err,yes,yes,98.67,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,global_insertion,1,pipe4,27984,26253,13,13,4,4,4083.39,yes,yes,10.13,ok,189.59,err,yes,yes,98.74,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,export_insertion,1,pipe6,27984,28991,13,13,4,4,4704.89,yes,yes,10.13,ok,170.49,err,yes,yes,98.76,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
1b-4-1-0-0-dc-1-1-0.wasm,alias_disruption/1b-4-1-0-0-dc-1-1-0.wasm,constant_value_transformation,1,pipe19,27952,32682,13,13,4,4,4104.47,yes,yes,11.09,ok,88.22,err,yes,yes,85.49,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-4-1-0-0-dc-1-1-0.wasm: No such file or directory,file_not_found
